DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,PF06330
uniprot_183209,#54BCD1
uniprot_110637,#54BCD1
uniprot_085204,#54BCD1
uniprot_032742,#54BCD1
uniprot_064392,#54BCD1
uniprot_010340,#54BCD1
uniprot_105166,#54BCD1
uniprot_091700,#54BCD1
uniprot_084285,#54BCD1
uniprot_024703,#54BCD1
uniprot_243959,#54BCD1
uniprot_066987,#54BCD1
uniprot_018035,#54BCD1
uniprot_064263,#54BCD1
uniprot_126038,#54BCD1
uniprot_064412,#54BCD1
uniprot_000690,#54BCD1
uniprot_005230,#54BCD1
uniprot_070234,#54BCD1
uniprot_106707,#54BCD1
uniprot_004430,#54BCD1
uniprot_097017,#54BCD1
uniprot_139343,#54BCD1
uniprot_122953,#54BCD1
uniprot_101660,#54BCD1
uniprot_017792,#54BCD1
uniprot_005956,#54BCD1
uniprot_070642,#54BCD1
uniprot_009921,#54BCD1
uniprot_120830,#54BCD1
uniprot_064134,#54BCD1
uniprot_008602,#54BCD1
uniprot_097259,#54BCD1
uniprot_089950,#54BCD1
uniprot_067686,#54BCD1
uniprot_050247,#54BCD1
uniprot_081532,#54BCD1
uniprot_030939,#54BCD1
uniprot_142563,#54BCD1
uniprot_034940,#54BCD1
uniprot_094952,#54BCD1
uniprot_067801,#54BCD1
uniprot_068291,#54BCD1
uniprot_019238,#54BCD1
uniprot_013470,#54BCD1
uniprot_051142,#54BCD1
uniprot_052907,#54BCD1
uniprot_017882,#54BCD1
uniprot_031837,#54BCD1
uniprot_019779,#54BCD1
uniprot_012374,#54BCD1
uniprot_025387,#54BCD1
uniprot_186414,#54BCD1
uniprot_107010,#54BCD1
uniprot_017783,#54BCD1
uniprot_010317,#54BCD1
uniprot_051674,#54BCD1
uniprot_040306,#54BCD1
uniprot_124728,#54BCD1
uniprot_122149,#54BCD1
uniprot_057271,#54BCD1
uniprot_046814,#54BCD1
uniprot_104290,#54BCD1
uniprot_032127,#54BCD1
uniprot_025389,#54BCD1
uniprot_123681,#54BCD1
uniprot_048727,#54BCD1
uniprot_074923,#54BCD1
uniprot_060943,#54BCD1
uniprot_080568,#54BCD1
uniprot_083785,#54BCD1
uniprot_061253,#54BCD1
uniprot_064089,#54BCD1
uniprot_010619,#54BCD1
uniprot_025342,#54BCD1
uniprot_034738,#54BCD1
uniprot_055191,#54BCD1
uniprot_121667,#54BCD1
uniprot_082007,#54BCD1
uniprot_105449,#54BCD1
uniprot_103006,#54BCD1
uniprot_063272,#54BCD1
uniprot_044662,#54BCD1
uniprot_133549,#54BCD1
uniprot_007325,#54BCD1
uniprot_105021,#54BCD1
uniprot_099088,#54BCD1
uniprot_033039,#54BCD1
uniprot_033613,#54BCD1
uniprot_057584,#54BCD1
uniprot_031183,#54BCD1
uniprot_022708,#54BCD1
uniprot_088704,#54BCD1
uniprot_033882,#54BCD1
uniprot_020658,#54BCD1
uniprot_013577,#54BCD1
uniprot_010352,#54BCD1
uniprot_103181,#54BCD1
uniprot_105039,#54BCD1
uniprot_034686,#54BCD1
uniprot_057433,#54BCD1
uniprot_007506,#54BCD1
uniprot_022924,#54BCD1
uniprot_101298,#54BCD1
uniprot_013416,#54BCD1
uniprot_049819,#54BCD1
uniprot_065505,#54BCD1
uniprot_033012,#54BCD1
uniprot_118121,#54BCD1
uniprot_163306,#54BCD1
uniprot_122340,#54BCD1
uniprot_097678,#54BCD1
uniprot_074941,#54BCD1
uniprot_120727,#54BCD1
uniprot_046816,#54BCD1
uniprot_025352,#54BCD1
uniprot_092988,#54BCD1
uniprot_040696,#54BCD1
uniprot_070193,#54BCD1
uniprot_104720,#54BCD1
uniprot_007176,#54BCD1
uniprot_050478,#54BCD1
uniprot_046452,#54BCD1
uniprot_106465,#54BCD1
uniprot_067386,#54BCD1
uniprot_157669,#54BCD1
uniprot_040536,#54BCD1
uniprot_057381,#54BCD1
uniprot_033689,#54BCD1
uniprot_075366,#54BCD1
uniprot_183500,#54BCD1
uniprot_039760,#54BCD1
uniprot_107625,#54BCD1
uniprot_072710,#54BCD1
uniprot_053731,#54BCD1
uniprot_076205,#54BCD1
uniprot_120800,#54BCD1
uniprot_025407,#54BCD1
uniprot_198908,#54BCD1
uniprot_062743,#54BCD1
uniprot_048007,#54BCD1
uniprot_107991,#54BCD1
uniprot_192091,#54BCD1
uniprot_144641,#54BCD1
uniprot_053297,#54BCD1
uniprot_081428,#54BCD1
uniprot_059233,#54BCD1
uniprot_081838,#54BCD1
uniprot_068613,#54BCD1
uniprot_062346,#54BCD1
uniprot_106669,#54BCD1
uniprot_057236,#54BCD1
uniprot_110496,#54BCD1
uniprot_013983,#54BCD1
uniprot_106426,#54BCD1
uniprot_051426,#54BCD1
uniprot_057427,#54BCD1
uniprot_084032,#54BCD1
uniprot_040184,#54BCD1
uniprot_051185,#54BCD1
uniprot_046726,#54BCD1
uniprot_026061,#54BCD1
uniprot_112375,#54BCD1
uniprot_034518,#54BCD1
uniprot_013280,#54BCD1
uniprot_063263,#54BCD1
uniprot_111866,#54BCD1
uniprot_030374,#54BCD1
uniprot_031436,#54BCD1
uniprot_070620,#54BCD1
uniprot_085981,#54BCD1
uniprot_121942,#54BCD1
uniprot_084272,#54BCD1
uniprot_027381,#54BCD1
uniprot_064322,#54BCD1
uniprot_123483,#54BCD1
uniprot_110985,#54BCD1
uniprot_122496,#54BCD1
uniprot_104632,#54BCD1
uniprot_104689,#54BCD1
uniprot_101811,#54BCD1
uniprot_117597,#54BCD1
uniprot_110931,#54BCD1
uniprot_078792,#54BCD1
uniprot_197109,#54BCD1
uniprot_103767,#54BCD1
uniprot_017115,#54BCD1
uniprot_070011,#54BCD1
uniprot_090927,#54BCD1
uniprot_144084,#54BCD1
uniprot_113766,#54BCD1
uniprot_120843,#54BCD1
uniprot_031218,#54BCD1
uniprot_025018,#54BCD1
uniprot_083439,#54BCD1
uniprot_101601,#54BCD1
uniprot_033536,#54BCD1
uniprot_103615,#54BCD1
uniprot_006465,#54BCD1
uniprot_122466,#54BCD1
uniprot_025803,#54BCD1
uniprot_122398,#54BCD1
uniprot_063637,#54BCD1
uniprot_069110,#54BCD1
uniprot_142547,#54BCD1
uniprot_025332,#54BCD1
uniprot_014064,#54BCD1
uniprot_072978,#54BCD1
uniprot_076610,#54BCD1
uniprot_086396,#54BCD1
uniprot_106710,#54BCD1
uniprot_098206,#54BCD1
uniprot_113580,#54BCD1
uniprot_175248,#54BCD1
uniprot_084192,#54BCD1
uniprot_106666,#54BCD1
uniprot_115455,#54BCD1
uniprot_062331,#54BCD1
uniprot_068250,#54BCD1
uniprot_122510,#54BCD1
uniprot_106552,#54BCD1
uniprot_121822,#54BCD1
uniprot_049583,#54BCD1
uniprot_018104,#54BCD1
uniprot_057596,#54BCD1
uniprot_126895,#54BCD1
uniprot_041285,#54BCD1
uniprot_094957,#54BCD1
uniprot_024435,#54BCD1
uniprot_121933,#54BCD1
uniprot_120993,#54BCD1
uniprot_183421,#54BCD1
uniprot_105140,#54BCD1
uniprot_084867,#54BCD1
uniprot_068947,#54BCD1
uniprot_098865,#54BCD1
uniprot_098373,#54BCD1
uniprot_049826,#54BCD1
uniprot_006553,#54BCD1
uniprot_118127,#54BCD1
uniprot_020757,#54BCD1
uniprot_051690,#54BCD1
uniprot_024737,#54BCD1
uniprot_060586,#54BCD1
uniprot_059368,#54BCD1
uniprot_122182,#54BCD1
uniprot_012555,#54BCD1
uniprot_073544,#54BCD1
uniprot_048500,#54BCD1
uniprot_104825,#54BCD1
uniprot_095055,#54BCD1
uniprot_101813,#54BCD1
uniprot_070022,#54BCD1
uniprot_091674,#54BCD1
uniprot_048766,#54BCD1
uniprot_057397,#54BCD1
uniprot_121025,#54BCD1
uniprot_044695,#54BCD1
uniprot_242016,#54BCD1
uniprot_104438,#54BCD1
uniprot_062387,#54BCD1
uniprot_238965,#54BCD1
uniprot_132402,#54BCD1
uniprot_039885,#54BCD1
uniprot_008658,#54BCD1
uniprot_031149,#54BCD1
uniprot_101663,#54BCD1
uniprot_047730,#54BCD1
uniprot_090355,#54BCD1
uniprot_002186,#54BCD1
uniprot_062345,#54BCD1
uniprot_030917,#54BCD1
uniprot_079103,#54BCD1
uniprot_057577,#54BCD1
uniprot_116629,#54BCD1
uniprot_007306,#54BCD1
uniprot_085437,#54BCD1
uniprot_060976,#54BCD1
uniprot_099914,#54BCD1
uniprot_060974,#54BCD1
uniprot_089899,#54BCD1
uniprot_041281,#54BCD1
uniprot_009843,#54BCD1
uniprot_040107,#54BCD1
uniprot_125368,#54BCD1
uniprot_056012,#54BCD1
uniprot_120953,#54BCD1
uniprot_082745,#54BCD1
uniprot_052119,#54BCD1
uniprot_096413,#54BCD1
uniprot_018015,#54BCD1
uniprot_089864,#54BCD1
uniprot_122292,#54BCD1
uniprot_024902,#54BCD1
uniprot_095348,#54BCD1
uniprot_035560,#54BCD1
uniprot_057406,#54BCD1
uniprot_025844,#54BCD1
uniprot_031357,#54BCD1
uniprot_067777,#54BCD1
uniprot_118357,#54BCD1
uniprot_049638,#54BCD1
uniprot_017805,#54BCD1
uniprot_087177,#54BCD1
uniprot_040121,#54BCD1
uniprot_045182,#54BCD1
uniprot_085567,#54BCD1
uniprot_012363,#54BCD1
uniprot_093288,#54BCD1
uniprot_113667,#54BCD1
uniprot_121710,#54BCD1
uniprot_081562,#54BCD1
uniprot_062392,#54BCD1
uniprot_062751,#54BCD1
uniprot_024711,#54BCD1
uniprot_085850,#54BCD1
uniprot_087302,#54BCD1
uniprot_062723,#54BCD1
uniprot_126616,#54BCD1
uniprot_126327,#54BCD1
uniprot_058173,#54BCD1
uniprot_019505,#54BCD1
uniprot_263137,#54BCD1
uniprot_037463,#54BCD1
uniprot_019791,#54BCD1
uniprot_031083,#54BCD1
uniprot_192216,#54BCD1
uniprot_008802,#54BCD1
uniprot_124517,#54BCD1
uniprot_103813,#54BCD1
uniprot_098472,#54BCD1
uniprot_091370,#54BCD1
uniprot_090123,#54BCD1
uniprot_077003,#54BCD1
uniprot_086490,#54BCD1
uniprot_063503,#54BCD1
uniprot_218039,#54BCD1
uniprot_122284,#54BCD1
uniprot_056025,#54BCD1
uniprot_090903,#54BCD1
uniprot_115663,#54BCD1
uniprot_063275,#54BCD1
uniprot_025373,#54BCD1
uniprot_068321,#54BCD1
uniprot_041253,#54BCD1
uniprot_063292,#54BCD1
uniprot_048798,#54BCD1
uniprot_024770,#54BCD1
uniprot_061756,#54BCD1
uniprot_064769,#54BCD1
uniprot_081843,#54BCD1
uniprot_060964,#54BCD1
uniprot_061770,#54BCD1
uniprot_077114,#54BCD1
uniprot_144072,#54BCD1
uniprot_064084,#54BCD1
uniprot_006542,#54BCD1
uniprot_033541,#54BCD1
uniprot_061339,#54BCD1
uniprot_109181,#54BCD1
uniprot_044653,#54BCD1
uniprot_109283,#54BCD1
uniprot_064125,#54BCD1
uniprot_010416,#54BCD1
uniprot_037015,#54BCD1
uniprot_060570,#54BCD1
uniprot_113702,#54BCD1
uniprot_024632,#54BCD1
uniprot_122864,#54BCD1
uniprot_115873,#54BCD1
uniprot_026275,#54BCD1
uniprot_069137,#54BCD1
uniprot_120741,#54BCD1
uniprot_032261,#54BCD1
uniprot_057267,#54BCD1
uniprot_007060,#54BCD1
uniprot_040210,#54BCD1
uniprot_024233,#54BCD1
uniprot_074358,#54BCD1
uniprot_061513,#54BCD1
uniprot_064097,#54BCD1
uniprot_025835,#54BCD1
uniprot_031131,#54BCD1
uniprot_015370,#54BCD1
uniprot_075776,#54BCD1
uniprot_018100,#54BCD1
uniprot_050263,#54BCD1
uniprot_053882,#54BCD1
uniprot_028027,#54BCD1
uniprot_031358,#54BCD1
uniprot_007284,#54BCD1
uniprot_019430,#54BCD1
uniprot_079810,#54BCD1
uniprot_041334,#54BCD1
uniprot_013510,#54BCD1
uniprot_030943,#54BCD1
uniprot_101740,#54BCD1
uniprot_061358,#54BCD1
uniprot_006665,#54BCD1
uniprot_031884,#54BCD1
uniprot_025469,#54BCD1
uniprot_051975,#54BCD1
uniprot_056409,#54BCD1
uniprot_006534,#54BCD1
uniprot_060229,#54BCD1
uniprot_078561,#54BCD1
uniprot_103378,#54BCD1
uniprot_163259,#54BCD1
uniprot_078561|uniprot_123483|uniprot_063503|uniprot_080623|bfd_018399,#54BCD1
uniprot_078561|uniprot_123483|uniprot_063503|bfd_018399,#54BCD1
uniprot_078561|uniprot_063503,#54BCD1
uniprot_109283|uniprot_078792|uniprot_046504|uniprot_038048|uniprot_032300|uniprot_036874|uniprot_056599|uniprot_109181|uniprot_064769|uniprot_008602|uniprot_077808|uniprot_060229|uniprot_021574|uniprot_106438|uniprot_005956|uniprot_090285|uniprot_089948,#54BCD1
uniprot_109283|uniprot_078792|uniprot_038048|uniprot_032300|uniprot_008602|uniprot_077808|uniprot_021574|uniprot_089948|uniprot_090285,#54BCD1
uniprot_109283|uniprot_078792|uniprot_032300|uniprot_008602|uniprot_077808|uniprot_089948|uniprot_090285,#54BCD1
uniprot_046504|uniprot_036874|uniprot_064769|uniprot_056599|uniprot_005956|uniprot_109181|uniprot_060229,#54BCD1
uniprot_036874|uniprot_064769|uniprot_056599|uniprot_005956|uniprot_109181|uniprot_060229,#54BCD1
uniprot_036874|uniprot_064769|uniprot_056599|uniprot_005956|uniprot_109181,#54BCD1
uniprot_005956|uniprot_109181|uniprot_056599,#54BCD1
uniprot_005956|uniprot_109181,#54BCD1
uniprot_090355|uniprot_068613,#54BCD1
uniprot_063424|uniprot_010619|uniprot_053882,#54BCD1
uniprot_010619|uniprot_053882,#54BCD1
uniprot_025146|uniprot_007516,#54BCD1
bfd_013586|uniprot_019759|uniprot_019779,#54BCD1
uniprot_012330|tsa_020110|uniprot_106552|uniprot_062723|uniprot_040401,#54BCD1
uniprot_012330|tsa_020110|uniprot_106552,#54BCD1
uniprot_070471|uniprot_022708|uniprot_101740|uniprot_117283|uniprot_065505,#54BCD1
uniprot_022708|uniprot_101740|uniprot_117283,#54BCD1
uniprot_013416|uniprot_057494|uniprot_013280|uniprot_013510,#54BCD1
uniprot_013416|uniprot_013280|uniprot_013510,#54BCD1
uniprot_013416|uniprot_013280,#54BCD1
phytozome_009860|phytozome_013401|phytozome_006595,#54BCD1
phytozome_009860|phytozome_006595,#54BCD1
uniprot_133548|tsa_043204|uniprot_142563|uniprot_025332,#54BCD1
uniprot_133548|uniprot_142563|uniprot_025332,#54BCD1
uniprot_133548|uniprot_025332,#54BCD1
tsa_027748|uniprot_250802|tsa_027757,#54BCD1
uniprot_035663|uniprot_035560|uniprot_018427,#54BCD1
uniprot_035560|uniprot_018427,#54BCD1
uniprot_024828|uniprot_071896|bfd_034390,#54BCD1
uniprot_103378|uniprot_025835,#54BCD1
uniprot_034686|uniprot_034694,#54BCD1
uniprot_070642|bfd_005905,#54BCD1
uniprot_103615|tsa_027673|uniprot_028027|uniprot_064740|uniprot_117432|uniprot_035374|uniprot_068587,#54BCD1
uniprot_085283|bfd_004443|uniprot_106604,#54BCD1
bfd_004443|uniprot_106604,#54BCD1
bfd_023062|mgnify_new_031745|bfd_009542|bfd_020090|uniprot_104100|uniprot_083784|uniprot_060586,#54BCD1
mgnify_new_031745|uniprot_060586,#54BCD1
uniprot_070167|mgnify_new_044955|uniprot_085567,#54BCD1
uniprot_046452|mgnify_new_038888,#54BCD1
bfd_012678|bfd_025341,#54BCD1
uniprot_075776|uniprot_031464|uniprot_075839,#54BCD1
uniprot_055191|uniprot_033012|bfd_005743|uniprot_056302|uniprot_125367|uniprot_074765|uniprot_101298,#54BCD1
uniprot_101298|uniprot_033012|bfd_005743,#54BCD1
uniprot_101298|bfd_005743,#54BCD1
uniprot_055191|uniprot_056302|uniprot_125367,#54BCD1
bfd_023073|uniprot_066987|tsa_035561|uniprot_029522|uniprot_033039,#54BCD1
bfd_023073|uniprot_066987|tsa_035561,#54BCD1
uniprot_113099|bfd_027237|bfd_004758|uniprot_087177|uniprot_104689|uniprot_052891|mgnify_new_041771,#54BCD1
bfd_027237|bfd_004758|uniprot_087177|uniprot_104689|uniprot_052891|mgnify_new_041771,#54BCD1
bfd_027237|bfd_004758|uniprot_104689|uniprot_052891|mgnify_new_041771,#54BCD1
bfd_004944|uniprot_081562|bfd_015731|uniprot_090123|uniprot_100052|mgnify_new_025970|bfd_010270,#54BCD1
mgnify_new_025970|uniprot_090123|bfd_004944|bfd_010270,#54BCD1
mgnify_new_025970|uniprot_090123|bfd_004944,#54BCD1
uniprot_090123|bfd_004944,#54BCD1
bfd_015731|uniprot_100052|uniprot_081562,#54BCD1
bfd_015731|uniprot_081562,#54BCD1
mgnify_new_039288|bfd_001905|uniprot_030374|mgnify_new_016469|mgnify_new_037562|bfd_126966|mgnify_new_049346|bfd_126995|uniprot_094100|mgnify_new_007636|uniprot_119634|uniprot_114700|uniprot_027511|mgnify_new_028376|mgnify_new_018822|bfd_000208|uniprot_058989|bfd_004400|mgnify_new_022674|tsa_027026|mgnify_new_024147,#54BCD1
mgnify_new_028376|uniprot_094100|mgnify_new_007636|mgnify_new_018822|uniprot_030374|tsa_027026|mgnify_new_024147,#54BCD1
mgnify_new_007636|tsa_027026|mgnify_new_018822,#54BCD1
mgnify_new_007636|tsa_027026,#54BCD1
bfd_126966|mgnify_new_039288|uniprot_114700|mgnify_new_016469|bfd_000208|bfd_001905|mgnify_new_049346|uniprot_119634|bfd_126995|bfd_004400|mgnify_new_022674|uniprot_027511|mgnify_new_037562,#54BCD1
bfd_126966|mgnify_new_039288|uniprot_114700|bfd_001905|mgnify_new_049346|uniprot_119634|bfd_126995|bfd_004400|mgnify_new_022674|uniprot_027511|mgnify_new_037562,#54BCD1
bfd_001905|mgnify_new_037562|uniprot_119634|bfd_004400|mgnify_new_022674|uniprot_114700|uniprot_027511,#54BCD1
bfd_004400|mgnify_new_037562,#54BCD1
uniprot_041260|bfd_047562|uniprot_125718|uniprot_037463|uniprot_076610|uniprot_031837|bfd_013793,#54BCD1
uniprot_125718|uniprot_037463|bfd_013793,#54BCD1
uniprot_076610|bfd_047562|uniprot_031837,#54BCD1
uniprot_112375|uniprot_053971|uniprot_059233,#54BCD1
uniprot_121822|uniprot_122182|uniprot_034940|uniprot_103181|uniprot_118357,#54BCD1
uniprot_118357|uniprot_122182|uniprot_034940|uniprot_121822,#54BCD1
uniprot_118357|uniprot_034940,#54BCD1
uniprot_122182|uniprot_121822,#54BCD1
uniprot_007060|bfd_160093|uniprot_081843|uniprot_040696|uniprot_051273|tsa_000600,#54BCD1
uniprot_007060|bfd_160093|uniprot_081843|uniprot_040696|uniprot_051273,#54BCD1
uniprot_081843|bfd_160093|uniprot_051273|uniprot_040696,#54BCD1
uniprot_081843|bfd_160093|uniprot_051273,#54BCD1
bfd_160093|uniprot_051273,#54BCD1
uniprot_121025|uniprot_057267|uniprot_122953|uniprot_064263|uniprot_121710,#54BCD1
uniprot_121025|uniprot_122953|uniprot_121710|uniprot_057267,#54BCD1
uniprot_122953|uniprot_121710|uniprot_057267,#54BCD1
uniprot_122953|uniprot_121710,#54BCD1
uniprot_084681|uniprot_086490|uniprot_091674|uniprot_142547|tsa_020865|uniprot_121933|uniprot_096413|uniprot_026263,#54BCD1
uniprot_084681|uniprot_086490|uniprot_142547|tsa_020865|uniprot_121933|uniprot_096413|uniprot_091674,#54BCD1
uniprot_084681|uniprot_086490|uniprot_142547|tsa_020865|uniprot_121933|uniprot_091674,#54BCD1
uniprot_084681|uniprot_086490|uniprot_142547|tsa_020865|uniprot_091674,#54BCD1
